39967768	1.0
39967824	1.0085441507100312
39967950	1.0417316269654022
39968210	1.0098956723367472
39968231	1.0028381575753167
39968596	1.123968281912813
39968633	1.093886171198468
39968753	1.5403626971276752
39969173	2.102443194823187
39969251	2.039750209273035
39969682	2.009602755226718
39969931	2.027439565599903
39970216	1.796479306074026
39970241	3.5158575372872005
39970368	1.7947327111540121
39970383	3.1956198626629964
39970438	2.5478498434129127
39970509	2.0961770325125153
39970583	2.0333633148304613
39970716	1.6514561229837863
39970899	3.9801523791650317
39971124	1.6783123323036038
39971128	4.200082649295446
39971207	2.8418127616643827
39971713	3.219509414020051
39971937	3.7347547207613387
39972001	1.1297458922562786
39972002	3.6804829880430034
39972444	3.771025777272001
39972721	4.669265473192903
39972965	3.043404588178585
39973095	3.8705435744996803
39973121	3.8583422879267526
39973223	4.823623621606183
39973293	5.194569607789729
39973317	5.4353832071356685
39973598	6.693488040569611
39973606	7.075288719533708
39974022	5.467304513378191
39974034	8.82553068941139
39974199	5.500823833790238
39974442	6.734373489922856
39974673	3.7699239468666823
39974700	8.29463661522809
39974894	6.2492518305258065
39975313	3.79432601852698
39975379	8.367950676881831
39975402	6.708483067965738
39975546	6.2832031012639415
39975638	6.083957946192573
39975730	8.867976595226263
39975785	3.0792156592458273
39975829	5.477845710379484
39976264	5.36494316767772
39976283	4.8423650428569065
39976393	6.4018927289354295
39976678	5.295298360529244
39976810	5.15364491703443
39977159	8.306649900869413
39977265	6.621082054386796
39977336	7.340317552853919
39977381	10.912479213163033
39977386	9.054775656451744
39977489	5.845873157300049
39977565	7.687305946814654
39977854	6.494233505050559
39977952	8.906342690468666
39978032	8.458229116004922
39978306	9.368062252317436
39978362	8.903787831602981
39978561	8.596757449185763
39978677	9.332138197540916
39979125	10.580280325040682
39979309	12.12755046705705
39979581	6.672840528728231
39979769	13.71610837374765
39979823	7.729911949676819
39980322	8.972781409607892
39980482	12.48507043901906
39980652	11.484605123135447
39980668	11.435169473397481
39980724	6.516728829048157
39981286	11.22414686413771
39981300	11.056294220872857
39981559	12.652888887493047
39981648	12.534649776572428
39981675	10.969453126450013
39981746	13.585818800271857
39981887	10.220175244744807
39982057	11.162412334518713
39982151	12.874836596380078
39982698	7.8256809990756775
39982794	12.159487227824487
39982898	10.2203138946318
39982900	13.074461587069237
39983148	9.274955721984437
39983760	11.131033321736124
39983803	9.618006436164718
39984243	13.922039604797341
39984248	8.109602846718335
39984780	13.918920250023055
39984867	12.650709337021242
39985451	10.246704713006626
39985742	9.906382527133514
39985874	8.393137343765874
39986319	8.559835739654567
39986591	8.812311352799743
39987133	10.916534960098446
39987139	10.111193765337967
39987187	11.75640863752446
39987287	7.717234623457106
39987398	11.684283608846844
39987702	10.687758077336577
39988345	11.765308173217774
39988402	11.488439849555816
39988703	11.364415804366619
39988804	9.546658077765114
39989109	10.485218536206258
39989355	7.5914919887440435
39990007	11.618324496669137
39990308	10.981364099414103
39990340	12.096860969765443
39990738	11.56517796002447
39990743	10.61847805431053
39990799	9.14090054385116
39990943	11.90327926996416
39991003	13.03978798162707
39991028	11.857009352184827
39991315	11.571882273937607
39991327	9.657254805336452
39991515	12.978793934695982
39991762	10.94806443401067
39991782	13.698848765917923
39992042	14.144461584546894
39992043	13.603287339218477
39992057	12.116367404676442
39992086	8.305354169899056
39992122	14.47555052750737
39992589	15.340170877840439
39992649	13.649567045856113
39993167	14.624421169232663
39993338	10.76533089126336
39993403	10.91178539995379
39993555	14.051588488755742
39993708	12.84946063075107
39993719	13.772055870016171
39993777	12.426518953985902
39993866	10.937243610341897
39993868	14.650424836553123
39993952	13.565372083060323
39993980	14.224597562877458
39994126	12.605500199343782
39994351	11.154297547697675
39994365	7.467908200053067
39994466	9.443524039020078
39994467	11.943601626760755
39994508	12.127728530744664
39994604	10.105321304010113
39995078	10.076502283940712
39995172	7.0104404683236385
39995245	9.532117393293996
39995482	6.566844539911193
39995538	11.952788871162522
39995782	8.850548331103175
39995885	10.69309899646688
39995908	8.294554838565425
39996125	10.037417145346483
39996230	14.23015579897259
39996254	7.997070556685472
39996341	7.002813862727676
39996457	7.297243896851737
39996787	10.52062726122811
39997385	9.205181503410483
39997402	8.896313687672686
39997474	9.40445623467702
39997694	10.027149196970914
39997975	9.96983970517776
39998150	6.357086084097838
39998449	8.890319382954702
39998463	10.708364818174072
39998490	10.89497782811396
39998893	12.637969324303604
39998958	8.792444948249322
39999157	9.636838236370426
39999218	8.461401263500349
39999315	10.553958731710829
39999341	7.4779556097865285
39999410	9.705294694172743
39999806	7.561458953047662
39999969	6.574194932573024
40000004	7.362958307472951
40000087	8.161716277960462
40000143	10.550011562809999
40000487	6.656462151379512
40000511	7.448245490722189
40000695	5.777051298998372
40000818	6.407313675525722
40001014	8.910723753451824
40001797	6.186873533987539
40001863	8.990973008344262
40001889	6.744034409169532
40002002	5.586416055756153
40002032	5.028592867811667
40002294	5.432490239286924
40002713	5.07073098189756
40002817	7.045639272441491
40003181	6.362502526073482
40003596	4.102252023346458
40003683	3.597538017839779
40004225	4.572430903529614
40004249	4.892484653519987
40004529	4.793974262181595
40004948	5.080992730845234
40004950	5.905718763508529
40005065	5.6205983953535075
40005139	3.6950408572584723
40005184	5.936639612684394
40005242	5.868593868322045
40005290	5.724311799496531
40005470	4.765948839458721
40005478	4.394722647654858
40005499	5.394103025478768
40005594	4.532818638271541
40006209	3.150351034207533
40006430	5.714787235615466
40006442	3.127369321813156
40006712	3.5603349433400453
40007360	3.272592965707301
40007415	3.744531476394008
40007477	5.490817850139147
40007796	4.19491181948942
40008007	4.097843419780461
40008204	4.62162981235606
40008267	4.641332484343358
40008428	3.9624325478171554
40008697	3.7614233124940357
40008733	4.455318503175279
40008779	4.284563218383136
40008780	3.118709202071706
40009041	5.111162620905933
40009100	3.476293221510692
40009328	4.002936901767157
40009496	3.9206738668146914
40009669	4.088211386988125
40009783	3.473608498382788
40009855	3.7279420325139907
40009902	3.4961982449681765
